"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"b5a54b42-809c-4715-ac4f-f6be4946e7d6","1896-97aCLEAN.txt","Herr v. Struve amüsirt sich darüber, daß die Lektüre der „Heiligen Familie, und der „Deutsch-französischen Jahrbücher“ mir den Streich gespielt hat, die Auf¬ fassung in mir zu erwecken, daß Marx als sittliches Ideal des Menschen das „wirk¬ liche Gattungswesen Mensch"" aufgestellt und bis an sein Lebensende festgehalten habe. Einersetts, führt Herr v. Struve aus, ist dies grundfalsch. Denn in seiner Jugendzeit hat Marx allerdings mit einem solchen Begriff operirt; aber er hat ihn später preisgegeben.","char-offset:1822184","","","","","","","","","Non_Kapital|Title Reference","","",""
"59d7d480-2028-443b-b1a0-5a58978fdee0","1896-97aCLEAN.txt","Denn sie weist nach, daß: im kapitalistischen System der Mensch, sei er Kapitalist oder Proletarier, nur als Werkzeug handelt. Sie stellt dem Kapitalismus eine Organisation der Gesellschaft der Zukunft gegenüber, in welcher der Mensch nicht mehr als Werk¬ zeug, sondern bewußt Produktion und Vertheilung regeln wird; also in dem von mir zuerst angegebenen Sinne „sittlich“ wird handeln können. 1 Auch Nr. 10 (1896/97) erwähnt mich, ohne indesset etwas Neues zu der in den genaninten Nummern mir gewordenen Kritik herbeizubringen.","char-offset:1824193","","","","","","","","","Kapital|Allusion","Paraphrase","",""
"b68658f1-6337-4454-b2fb-c2b2c5d4bad2","1896-97aCLEAN.txt","daß vielmehr, indem diese gleichgeltende menschliche Arbeit der Sklavenarbeit der Antike gegenübergestellt wird,“ und da ausdrücklich von Marx darauf hingewiesett wird","char-offset:1824922","","","","","","","","","Kapital|Allusion","""Sklavenarbeit' ","",""
"b23d77b8-827e-4bb4-beb9-7d180adc8632","1896-97aCLEAN.txt","daß der Begriff der gleichgeltenden menschlichen Arbeit nur gebildet werden konnte, „sobald der Begriff der menschlichen Gleichheit bereits die Festigkeit eines Volks¬ vorurtheils besitzt"", von vornherein nicht nur ökonomische, sondern im strengen Sinnte des Wortes filtliche Elemente im Begriff der gleichgeltenden Arbeit ent¬ halten sind","char-offset:1825091","","","","","","","","","Kapital","Vol. 1, p,636 (MEGA II/5)","",""
"d8ab326a-0ccd-4955-877a-c6b30073e2e7","1896-97aCLEAN.txt","Ich führte endlich aus, daß Marx im „Kapital"" und im „Elend der Philo¬ sophie“ alle Kraft des Proletartats unter der Peitsche des Kapitalismus verkümmern e. sieht, so daß einzig und allein die „Empörung“ als Keim, aus welchem die neue¬ Entwicklung hervorgehen kann, übrig bleibt.","char-offset:1825888","","","","","","","","","Kapital|Title Reference","Kapital 1 and ""Elend der Philosophie""","",""
"f2af3904-05e7-48b8-b683-9d4159516a30","1896-97aCLEAN.txt","„wirkliche Gattungswesen Mensch"" etwas wesentlich Anderes ist, als der „Feuerbachsche"" Mensch.","char-offset:1827806","","","","","","","","","Non_Kapital","Ökonomisch-philosophische Manuskripte","",""
"026d6410-ccac-4a05-8cb9-36aa162ee166","1896-97aCLEAN.txt","Herr v. Struve glaubt diese beiden Begriffe identifiziren zu sollen, währende schon 3. B. „Stirner“ ganz klar darüber war, daß Marx bei seinem „wirklichen Gattungswesen Mensch"" eine Abwendung von dem Feuerbachschen Meuschen vollzog.) „Kapital“, Bd. I, 4. Auflage, S. 26. Gilt auch für das sich im Text unmittelbar anschließende.","char-offset:1827901","","","","","","","","","Kapital","Page 14.

","",""
"d99c031d-3b24-4595-87f1-ff35199f15f6","1896-97aCLEAN.txt","Weit entfernt also, meine Ausführung über den ethischen Charakter de es Marxismus auf die ersten Werke von Marx zu basiren, habe ich im Gegentheil ihm auf das „Kapital"" begründet, das „Elend der Philosophie"" und die „Heilige, Familie“, sowie die Erwähnung, welche Stirner der Idee des „wirklichen Gattungs¬ wesens Mensch"" zutheil werden läßt, aber nur in loyalster Weise zur Ergänzung. herangezogen","char-offset:1828904","","","","","","","","","Non_Kapital","Heiligie Familie","",""
"bb747955-c24b-4519-892f-d9ee03cc0163","1896-97aCLEAN.txt","Hierzu glaubte ich ganz besonders dadurch berechtigt zu sein, daß ich das „wirkliche Gattungswesen Mensch"" zwar nicht dem Namen, aber der Sache nach, in „Kapital"" als frei vergesellschafteten Menschen und als „das total entwickelte In¬ dividuum"" welches nach dem Absterben des Staates bewußt Produktionsprozesse leitet,“ wiedergefunden habe","char-offset:1829304","","","","","","","","","Kapital","P.400 / 439","",""
"e80b783e-1e00-44de-9e7c-008eeafe30c1","1896-97aCLEAN.txt","Indem er von dem „Fetisch=Charakter der Waare“ spricht, bemerkt er, daß demjenigen, dem, wie dem e Herrn v. Wenckstern, das Kapitel über den Fetisch-Charakter der Waare geheimniß¬ voll vorkommt, die wichtigste Voraussetzung für das Verständniß des ökonomischen Systems von Marx fehlt.","char-offset:1829912","","","","","","","","","Kapital|Concept Reference","Fetischcharakter der Ware","",""
"16aa2bd5-054d-49a7-9c89-245fe01f063f","1896-97aCLEAN.txt","Herr v. Struve anführt (welche übrigens¬ Buche zu finden ist), sage ich ausdrücklich, daß Marx in einem geheimnißvoll gehal¬ der Waare und sein Geheimniß"" dieses tenen Abschnitt: „Der Fetisch=Charakter, zwischen die Personen gesehoben wurde, „einfache Verhältniß"" daß die Sache behandelt hat.","char-offset:1830388","","","","","","","","","Kapital|Concept Reference","Fetischcharakter der Ware
","",""
"cd7305ac-d84d-4ba1-a37b-70a9d0e17018","1896-97aCLEAN.txt","Nicht ich also halte dieses Kapitel für geheimnißvoll; ich referire lediglich, daß Marx es „Fetisch=Charakter der Waare und sein Geheimniß“ benannt und es geheimnißvoll gehalten hat. Damit, daß ich das Verhältniß als „dieses einfache"" Verhältniß bezeichne, gebe ich klar zu erkennen, daß ich dieses Kapitel nicht für geheimnißvoll halte.","char-offset:1830681","","","","","","","","","Kapital|Concept Reference","Fetischcharakter der Ware","",""
"6b309246-c3be-48df-9e65-84924e77af33","1896-97aCLEAN.txt","bereits im Begriff ist, den Feuerbachschen „Menschen“ preiszugeben; an seine Stelle das (originale) „wirkliche r Gattungswesen"" zu setzen. „Kapital“, Bd. I S. 453.","char-offset:1832145","","","","","","","","","Kapital","Kapital Vol. 1, p.453","",""
"862e19d9-76ff-415c-8a86-ae445a786920","1896-97aCLEAN.txt","Er thut dies in der Form, daß er mich „verschämt"" andeuten läßt, daß Marx¬ seine Weisheit aus Schopenhauer gehokt habe. Herr Mehring ist nach doppelter Richtung hin im Irrthum. Ich habe aus¬ drücklich hervorgehoben, nicht zu beabsichtigen, Marx als Plagiator hinzustellen, aber ich habe ganz unverschämt einige schwere Vorwürfe gegen Marx erhoben. Warumle¬ verschweigt dies Herr Mehring? Marx hat die Werthlehre des Artstoteles"" zur Begründung seiner eigenen Werthlehre herangezogen, hat bei seiner Darstellung der Theilung der Arbeit Roscher Mehring, I. C. S. 770. „Kapital"", Bd. I, S. 25—27,","char-offset:1839158","","","","","","","","","Kapital|Title Reference","Paraphrase / Reference to Kapital pp.25-27","",""
"f8425034-c468-4f4e-8086-43510b5f41c4","1896-97aCLEAN.txt","Marx hat ferner die Ausführung von Roscher total auf den Kopf gestellt¬ und endlich den Anschein erweckt, als ob sein Werthbegriff etwas wefentlich Anderes, als der konstituirte Werth Proudhons ist.*","char-offset:1840225","","","","","","","","","Kapital","Paraphrase, footnote citation, Kapital Vol.1, p.329","",""
"cf1dec90-e3ff-4dfe-a44e-7fbd5d92f22a","1896-97aCLEAN.txt","1 Vergl. „Kapital“, Bd. I, S. 329, Aum. 75, und Roscher, „System der Volkswirth¬ schaft, 1. Auflage (1854½), S. 359, 360, 361.","char-offset:1843563","","","","","","","","","Kapital","Footnote refers to text above. ","",""
"ceef9675-ae0e-4721-b2aa-449561f31dca","1896-97aCLEAN.txt","Ich weise dann nach, daß Die Klotzische Methode. 535. Marx dieser Mühe überhoben gewesen set, weil die bürgerliche Gesellschaft lange vor¬ seiner Geburt den allgemeinen Gebrauchswerth im Gelde „gebildet“ habe. Wohl. aber habe Marx zuerst das Geld als den allgemeinen Gebrauchswerth nachgewiesen, was Herrn v. Wenckstern auch keineswegs unbekannt sei, wie aus anderen Stellen seiner Schrift hervorgehe. Ich schließe dann: „Marx muß nun einmal heruntergerissen, werden, und da der allgemeine Unsinn, daß Marx den Gebrauchswerth nicht genügend¬ berücksichtigt habe, schon von Herrn Adolf Wagner und Anderen todtgepeitscht. worden ist, so versucht es Herr v. Wenckstern mit dem besonderen Unsinn, daß Marnen¬ den allgemeinen Gebrauchswerth zu „bilden' unterlassen habe.“ Das sei unter den Brüdern der bürgerlichen Oekonomie ja auch ganz egal.","char-offset:1983889","","","","","","","","","Kapital|Allusion","Passing Reference to Use value - Gebrauchswert","",""
"e458969d-310c-4e89-adcb-089e877cc051","1896-97aCLEAN.txt","Herr v. Wenckstern rekapitulirt, so gut er es versteht, den zuerst von Marx fest¬ gestellten zwieschlächtigen Charakter, den die Arbeit in der modernen bürgerlichen Gesellschaft hat, und behauptet dann, Marx habe die Schlußfolgerungen daraus zwar¬ für den Tausch-, aber nicht für den Gebrauchswerth der Waare gezogen.","char-offset:1990260","","","","","","","","","Kapital|Allusion","","",""
"5bea83e5-f87f-424c-9cac-588461a3d9c8","1896-97aCLEAN.txt","Marx wider besseres Wissen herunterzureißen, während er doch den ersten Schriftsteller des Sozialismus in loyalster Weise behandelt und das „Kapital"" eine eminente Leistung, eine hohe Schule geistiger, Arbeit &c. genannt haben will","char-offset:1997722","","","","","","","","","Kapital|Title Reference","","",""
"cac5c53b-4f40-4060-9404-82c2a62bb01d","1896-97aCLEAN.txt","Und allerdings: nachdem Herr v. Wenckstern. auf 264½ Seiten sich im Schweiße seines Angesichts abgequält hat mit dem Nach¬ weise, das „Kapital"" sei ein Wirrsal von Gaunereien und Trugschlüssen, bricht er auf der letzten Drittelseite ganz unvermittelt in einen Lobhymnus auf das „Kapital"" aus.","char-offset:2002321","","","","","","","","","Kapital|Title Reference","","",""
"86fc922e-248c-46cc-a2b3-88c928ea7683","1896-97aCLEAN.txt","l. Was ich sagte, ist, daß es für Marx eine Nothwendigkeit war, seine amtliche Stellung in der Inter¬ nationalen aufzugeben, wenn er das „Kapital"" beendigen wollte.","char-offset:2021072","","","","","","","","","Kapital|Title Reference","","",""
"e0a2fa1d-67e3-44b2-9bbd-dd7b527447b9","1896-97aCLEAN.txt","Ein lapsus pennae ist's, daß ich Seite 11 die rothe Nummer der „Neuen Rheinischen Zeitung"" auf rothes, Papier drucken ließ. Solch' augenmördertscher Geschmacklosigkeit machte man sich damals noch nicht schuldig. Die „rothe Nummer“ war auf weißes Papier roth, gedruckt. Je zahlreicher aber die Fehler und Mängel, desto froher bin ich, daß das kleine Gedächtniß=Buch im Ganzen eine so gute Aufnahme gefunden, und seine Auf¬ gabe, Marx den Massen näher zu rücken, erfüllt hat.","char-offset:2021737","","","","","","","","","Non_Kapital|Title Reference","","",""
"c2ab0d9f-b9ae-4bc0-9587-d77944ffb34f","1896-97aCLEAN.txt","Leser des Kapital' und anderer Schriften Marx' können durch ihn halb oder ganz¬ für die Sozialdemokratie gevonnen werden","char-offset:2119124","","","","","","","","","Kapital|Title Reference","","",""
"2ab234d9-4b98-4778-97c5-027e32502bbd","1896-97aCLEAN.txt","Keiner von diesen hätte sein „Kapital“ widerlegen können.","char-offset:2124367","","","","","","","","","Kapital|Title Reference","Title reference amid second-hand discussion of Marx

","",""
"1f31137a-dc5f-442c-b4bc-2f4f80cac1da","1896-97aCLEAN.txt","Wie aber, wenn Spinoza doch der Mann gewesen wäre, das „Kapital"" zu kritisiren? Verstand er sich doch auf die Kritik des Talmud. Und den Zusammen¬ hang zwischen „Kapital"" und Talmud hat Dr. Walcker fofort herausgefunden.","char-offset:2124654","","","","","","","","","Kapital|Title Reference","","",""
"90381664-3be2-428c-81ab-ebe702bce859","1896-97aCLEAN.txt","Für Walcker dagegen säen die Fremden nicht blos den Geist der Rebellion, nein, sie machen auch die Rebellion selber; die Diktatur des Proletariats, das ist 575. Notizen. im Deutschen Reiche die Diktatur seiner Juden, Polen, Dänen und Franzosen","char-offset:2128690","","","","","","","","","Manifest der Kommunistischen Partei|Concept Reference","Diktatur des Proletariats","",""
"2046f5a5-49f9-4097-a18a-6d56874c7fad","1896-97aCLEAN.txt","daß dies Gesetz offenbar, aller auf den Augenschein gegründeten Erfahrung widerspricht"". „","char-offset:2262782","","","","","","","","","Kapital","Vol.1, p.244","",""
"d88a71a6-a8b5-4ad7-b47f-cbb557308269","1896-97aCLEAN.txt","Zur Lösung dieses Widerspruchs"" fährt er fort, „bedarf es noch vieler Mittelglieder.“ Er versprach, diese Lösung später zu geben.","char-offset:2262872","","","","","","","","","Kapital","Kapital Vol.1, p.255","",""
"f8846774-f597-4c14-be0f-06b3bded957b","1896-97aCLEAN.txt","Wie Marx es versprochen hatte, giebt er die Lösung des Problems im dritten, von Engels 1894 veröffentlichten Bande; aber da er dieses unvollendet gebliebene Buch nicht mehr ausarbeiten konnte, so¬ findet sich die Lösung in summarischen und fragmentarischen Notizen resumirt, die zu entwickeln und durch Thatsachen zu unterstützen er sich vorbehielt.","char-offset:2263714","","","","","","","","","Kapital|Title Reference","Reference to three volumes of Kapital","",""
"f797cb04-4b3c-4d00-89d3-e224bdee3f24","1896-97aCLEAN.txt","Man unterstelle eine Gesellschaft mit zehn Millionen Produzenten, von denen nur neun Millionen beschäftigt sind, während eine Million als stehende Reservearmee unfreiwillig herumlungert und am Nothwendigsten Mangel leidet.","char-offset:2327427","","","","","","","","","Kapital|Concept Reference","Reservearmee","",""
"8750fabc-351b-4620-be99-6fd6162e4d1c","1896-97aCLEAN.txt","Heute herrscht die Lehre von Marx. Dieser hat ein Buch über das Kapital¬ geschrieben, eine „vollständig einseitige Parteischrift""; daran glauben die Sozial¬ demokraten „blind und urtheilslos"", „weil ihnen das Buch mit seinem schwerfälligen¬ Dunkel, mit seiner Fülle von Gift und Galle imponirt"" (Seite 29).","char-offset:2338319","","","","","","","","","Kapital|Title Reference","Review of a book critiquing Kapital ","",""
"66e3b9f2-4632-4041-a677-6072bb851404","1896-97aCLEAN.txt","Das Kommunistische Manifest nahm er 1848 als Programm an und richtete, als der Chartismus trotz des ermunternden Einflusses der Februarrevolution in Kräfteverfall gerieth, seine Anstrengungen darauf, die chartistische Bewegung¬ durch den Sozialismus zu verjüngen.","char-offset:2360240","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"6abc88b9-8c73-44fe-b010-2195cf89bf07","1896-97aCLEAN.txt","Es heißt schon im Kommunistischen Mauifest, die moderne Bourgeoiste sei unfähig zu herrschen, weil sie ihrem Sklaven, nicht einmal innerhalb seiner Sklaveret eine erträgliche Existenz gewähren könne. Nun legt die beutsche Bourgeoisie zur fünfzigjährigen Jubelfeier des Manifests¬ hohen Werth darauf, zu zeigen, daß sie dem deutschen Proletariat eine erträgliche Existenz innerhalb seiner Arbeitssklaverei nicht einmal gewähren wolle,","char-offset:2368891","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"f5b7ac2d-7d5e-41ec-9dd7-51bf143684fb","1896-97aCLEAN.txt","Gern aber gönnen wir den Herren v. Bötticher und Genossen den Ruhm, daß sie in ihrer Weise doch auch das fünfzigste Jubeljahr des Kommunistischen Manifests¬ fern wollen.","char-offset:2370389","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"de9362de-42b0-45aa-b7bd-4abac826bede","1896-97aCLEAN.txt","„Die Durchschnittsprofitrate ist aber nichts Anderes“, sagt Marx, „als der prozentig berechnete Profit in jener Sphäre der mittleren Komposition (Zu¬ sammensetzung des Kapitals), wo also der Profit zusammenfällt mit dem Mehr¬ werth. Die Durchschnittsprofitrate ist also in allen Produktionssphären dieselbe, nämlich ausgeglichen auf diejenige dieser mittleren Produktionssphären, wo die Durchschnittszusammensetzung des Kapitals herrscht.""","char-offset:2401162","","","","","","","","","Kapital Bd. III","Kapital Vol.III p.173","",""
"b7c878d2-bb3c-4bd0-aae6-11d1f73f0f52","1896-97aCLEAN.txt","„So daß“, wie Marx wiederum sagt, „auf gleich große Kapitalmassen gleich große Antheile der Totalität des vom gesellschaftlichen Gesammtkapital erzeugten Mehrwerths fallen.“ Aber „diese Ausgleichung der Profite, die offenbar ein Resultat ist und nicht ein Ausgangspunkt sein kann“","char-offset:2401821","","","","","","","","","Kapital Bd. III","Cited incorrectlyas p.153 - Citation is Kapital, Vol.III p.173
[Potentially an OCR/transcription error]
","",""
"fac5e81e-9227-4065-814d-922fbbe4fdde","1896-97aCLEAN.txt","Marx hat also keine Hypothese aufgestellt, noch hat er eine Fiktion ersonnen, als er behauptete, daß die durch den Fleiß beider Welten erzeugten, der Herrschaft des Kapitals dienstbar gemachten Mehrwerthe zu betrachten sind, als die Beute der Kapitalisten, die, ebenfo wie die Beute, die durch Plünderung, einer erobertett Stadt gewonnen worden, zusammengeworfen und unter die plün¬ dernden Eroberer, die Kapitalisten, vertheilt wird, im Verhältniß zur Größe der Kapitalien, welche dieselben in der Ausbeutung der arbeitenden Klassen aller Nationen angelegt haben.","char-offset:2407497","","","","","","","","","Kapital|Allusion","Paraphrase/Summary","",""
"38130d58-8ea9-4d54-870b-e14b2112ba0f","1896-97aCLEAN.txt","Weshalb, möchte ich wissen, greifte er Engels nicht an, wenn er von der Religion sagt, sie sei „die phantastische, Wiederspiegelung in den Köpfen der Menschen der äußeren Mächte, die ihr all¬ tägliches Dasein beherrschen“ &c., oder Marx, wenn er in einem bekannten loaus elassicus sagt, „daß bestiummte gesellschaftliche Bewußtseinsformen ent¬ sprechen der Gesammtheit der Produktionsverhältnisse einer Gesellschaft.“","char-offset:2502199","","","","","","","","","Non_Kapital","Zur Kritik der politischen Ökonomie, quote","",""
"b352fd94-4917-436d-bfd0-ee1ba8f7bc20","1896-97aCLEAN.txt","Bei allem Eifer, womit Schweitzer das Andenken Lassalles hochhielt, wußte er¬ doch die anfechtbaren Seiten von dessen Programm durchaus in den Hintergrund¬ zu schieben und die Agitation auf die breitere prinzipielle Grundlage zu stellen, die den Anschauungen des Kommunistischen Manifests entsprach.","char-offset:2607532","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"2469c6aa-a56b-4172-a7a5-6f7da298a196","1896-97aCLEAN.txt","„Es ist jedesmal das unmittelbare Verhältniß der Eigenthümer der Produktions¬ bedingungen zu den wirklichen Produzenten — ein Verhältniß, dessen jedesmalige, Form stets naturgemäß einer bestimmten Entwicklungsstufe der Art und Weise, K. Kautsky: Utopistischer und materialistischer Marxismus. 717 der Arbeit und daher ihrer gesellschaftlichen Produktivkraft entspricht —, worin wir das innerste Geheimniß, die verborgene Grundlage der ganzen ge¬ sellschaftlichen Konstruktion und daher auch der politischen Form des Souveränitäts¬ und Abhängigkeitsverhältnisses, kurz der jedesmaligen spezifischen Staatsform¬ finden. Dies hindert nicht, daß dieselbe ökonomische Basis — dieselbe den Haupt¬ bedingungen nach — durch zahllose empirische Umstände, Naturbedingungen, Rassen¬ rhältnisfe, von außen wirkende geschichtliche Einflüsse u. s. w. unendliche Varia¬ tionen urid Abstufungen zeigen kann, die nur durch Analyse dieser empirische gegebenen Umstände zu begreifen sind.“","char-offset:2644793","","","","","","","","","Kapital Bd. III","pp.766-767","",""
"a4070efb-3957-4279-bbeb-e79834ecafae","1896-97aCLEAN.txt","Wie dessen Puritanismus sich sagenden“ von Generation zu Generation mit der Entwicklung der Industrie modifizirt, zeigt, U. A. die Schrift des Dr. Aitken, die Marx im 22. Kapitel des 1. Bandes des¬ zitirt. Kurz, der Puritanismus Englands tritt uns entgegen als historische „Kapital“ Erscheinung, die das öffentliche Leben in dem Maße beherrscht, als bestimmte lassen, deren Existenzbedingungen er entspricht, demselben ihren Stempel auf¬ zudrüicken vermögen.","char-offset:2679210","","","","","","","","","Kapital|Title Reference","Non-quoted, passing reference to Ch.22","",""
"ed96e882-60b9-4a40-8ca9-73b2313f807e","1896-97aCLEAN.txt","So wurde das „Kapital"" uns er¬ völlig erschlossen durch die Polemik gegen Dühring und die Neuveröffentlichung der fast verschollenen Polemik gegen Proudhon. Die Anschauungen des „Kom¬ munistischen Manifests"" und des „Kapital"" sind jetzt in der sozialistischen Be¬ wegung allenthalben anerkannt, aber die alte utopistische Denkweise ist zu nahe¬ liegend und zu mächtig, als daß sie nicht immer wieder sich unbewußt geltend, machte.","char-offset:2683079","","","","","","","","","Kapital|Manifest der Kommunistischen Partei|Title Reference","","",""
"995672e1-0ace-4394-b652-6adca2af2528","1896-97aCLEAN.txt","Es fängt auch im ärztlichen Stande an, sich eine Reservearmee zu bilden, bereit, zu jædem Preise und Die Neue Zeit. 728. unter allen Bedingungen ihre Arbeitskraft zu verwerthen.","char-offset:2685645","","","","","","","","","Kapital|Concept Reference","Reservearmee","",""
"ea46f0b6-d897-4e8e-99cb-b06164e94da2","1896-97aCLEAN.txt","Ist irgendwor eine Lohnstreitigkeit oder dergleichen zum Ausbruch gekommen, so finden sich leicht aus der Reservearmee am Orte oder von auswärts Ersatzmänner.","char-offset:2689485","","","","","","","","","Kapital|Concept Reference","Reservearmee","",""
"a30872c3-3229-407c-9377-16f3061d0841","1896-97aCLEAN.txt","Auf sehr vielen Gütern ist so gut wie gar kein Personenwechsel int den Reihen der Pächter eingetreten. Die kapitalistischen Pächter sind den Landlords gegenüber die Herren der Situation. Einst waren lange Pachtverträge das Schutzmittel der Pächter gegen habgierige Landlords, noch Marx spricht im „Kapital"" III, 2, S. 213, von ihnen in diesem Sinne, heute aber wollen gerade die Pächter nur noch kurze Pachten eingehen (König, S. 63, 108 rc.).","char-offset:2874746","","","","","","","","","Kapital Bd. III","p.213","",""
