sent_id,file,sent_index,text,page_number,section_type,line_number
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8092,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8092,Sic.,300,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8093,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8093,84),300,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8094,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8094,"Ure l. c. t. I, p.",300,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8095,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8095,"30, 31.",300,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8096,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8096,85),300,footnote,42
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8097,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8097,Das im Text Gesagte gilt viel mehr für England als für Frankreich und mehr für Frankreich als Holland.,300,footnote,42
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8098,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8098,"bemächtigen, daß die Manufakturen kurzlebig sind und mit der Ein- oder Auswanderung der Arbeiter ihren Sitz in dem einen Land verlassen und in dem andern aufschlagen, würden Bibliotheken sprechen.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8099,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8099,"„Ordnung muß auf die eine oder die andre Weise gestiftet werden“, ruft 1770 der wiederholt citirte Verfasser des „Essay on Trade and Commerce“.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8100,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8100,"Ordnung, hallt es 66 Jahre später zurück aus dem Mund des Dr. Andrew Ure, „Ordnung“ fehlte in der auf „dem scholastischen Dogma der Theilung der Arbeit“ beruhenden Manufaktur, und „Arkwright schuf die Ordnung“.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8101,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8101,"Zugleich konnte die Manufaktur die gesellschaftliche Produktion weder in ihrem ganzen Umfang ergreifen, noch in ihrer Tiefe umwälzen.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8102,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8102,Sie   gipfelte als ökonomisches Kunstwerk auf der breiten Grundlage des städtischen Handwerks und der ländlich häuslichen Nebenindustrie.,301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8103,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8103,Ihre eigne enge technologische Basis trat auf einem gewissen Entwicklungsgrad mit den von ihr selbst geschaffenen Produktionsbedürfnissen in Wider- spruch.,301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8104,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8104,"Eins ihrer vollendetsten Gebilde war die Werkstatt zur Produktion der  Arbeitsinstrumente selbst, und namentlich auch der bereits angewandten komplicirteren mechanischen Apparate.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8105,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8105,"„Ein solches Atelier“, sagt Ure, „bot dem Auge die Theilung der Arbeit in ihren mannigfachen Abstufungen.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8106,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8106,"Bohrer, Meisel, Drechselbank hatten jede ihre eignen Arbeiter, hierarchisch gegliedert nach dem Grad ihrer Geschicklichkeit.“",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8107,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8107,Dieß Produkt der ma- nufakturmäßigen Theilung der Arbeit producirte seinerseits ‒ Maschinen.,301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8108,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8108,Sie heben die handwerksmäßige Thätigkeit als das regelnde Princip der gesellschaftlichen Produktion auf.,301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8109,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8109,So wird einerseits der technologische Grund der lebenslangen Annexation des Arbeiters an eine Theilfunktion weggeräumt.,301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8110,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8110,"Andrerseits fallen die Schranken, welche dasselbe Princip der Herrschaft des Kapitals noch auferlegte.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8111,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8111,4),301,text,28
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8112,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8112,Maschinerie und große Industrie.,301,text,28
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8113,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8113,"John Stuart Mill sagt in seinen „Principien der politischen Oekonomie“: „Es ist fraglich, ob alle bisher gemachten mechanischen Erfindungen die Tages- mühe irgend eines menschlichen Wesens erleichtert haben“ jedoch auch keineswegs der Zweck der kapitalistisch verwandten Maschine- rie.",301,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8114,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8114,Gleich jeder andern Entwicklung der Produktivkraft der Arbeit soll sie,301,text,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8115,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8115,86) “,301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8116,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8116,"It is questionable, if all the mechanical inventions yet",301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8117,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8117,made have,301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8118,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8118,lightened,301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8119,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8119,the day's toil of any human being.,301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8120,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8120,”,301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8121,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8121,Mill hätte sagen sollen „of any human being not,301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8122,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8122,fed,301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8123,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8123,"by other people's labour“, denn die Maschinerie hat unstreitig die Zahl der vornehmen Müßiggänger sehr ver- mehrt.",301,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8124,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8124,"Waaren verwohlfeilern und den Theil des Arbeitstags, den der Arbeiter für sich selbst braucht, verkürzen, um den andern Theil seines Arbeitstags, den er dem Kapitalisten umsonst giebt, zu verlängern.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8125,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8125,Sie ist Mittel zur Pro- duktion von Mehrwerth.,302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8126,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8126,"Die Umwälzung der Produktionsweise geht in der Manufaktur von der  Arbeitskraft aus, in der großen Industrie vom Arbeitsmittel.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8127,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8127,"Es ist also zunächst zu untersuchen, wodurch sich das Arbeitsmittel aus einem Werk- zeug in eine Maschine verwandelt, oder wodurch sich die Maschine vom Handwerksinstrument unterscheidet.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8128,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8128,"Es handelt sich hier nur um     große, allgemeine Charakterzüge, denn abstrakt strenge Grenzlinien scheiden ebensowenig die Epochen der Gesellschafts- wie die der Erd- geschichte.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8129,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8129,Mathematiker und Mechaniker ‒ und man findet dieß hier und da von englischen Oekonomen wiederholt ‒ erklären das Werkzeug für eine ein- fache Maschine und die Maschine für ein zusammengesetztes Werkzeug.,302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8130,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8130,Nach ihnen findet hier also kein wesentlicher Unterschied statt.,302,text,16
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8131,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8131,"In diesem Sinn heißen sogar die einfachen mechanischen Potenzen, wie Hebel, schiefe Ebne, Schraube, Keil u. s.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8132,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8132,w.,302,text,18
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8133,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8133,"Maschinen tischen Standpunkt, denn jede Maschine besteht aus jenen einfachen Po- tenzen, wie immer verkleidet und kombinirt.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8134,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8134,"Vom ökonomischen Stand- punkt taugt die Erklärung nichts, denn ihr fehlt das Entscheidende, das  historische Element.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8135,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8135,"Andrerseits sucht man den Unterschied zwischen Werkzeug und Maschine darin, daß beim Werkzeug der Mensch die Be- wegungskraft, bei der Maschine eine von der menschlichen verschiedne Naturkraft, wie Thier, Wasser, Wind u. s. w. bespannter Pflug, der den verschiedensten Produktionsepochen angehört, eine Maschine, Claussen's Circular Loom, der, von der Hand eines einzigen Arbeiters bewegt, 96 000 Maschen in einer Minute verfertigt, ein bloßes Werkzeug.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8136,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8136,"Ja, derselbe loom wäre Werkzeug, wenn mit der Hand, und Maschine, wenn mit Dampf bewegt.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8137,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8137,"Da die Anwendung von Thierkraft eine der ältesten Erfindungen der Menschheit, ginge in der That die Maschinen- produktion der Handwerksproduktion voraus.",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8138,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8138,"Als John Wyatt 1735 seine Spinnmaschine und mit ihr die industrielle Revolution des 18. Jahrhunderts ankündigte, erwähnte er mit keinem Wort, daß statt eines Menschen ein Esel",302,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8139,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8139,87),302,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8140,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8140,Sieh z. B. „Hutton's Course of Mathematics“.,302,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8141,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8141,88),302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8142,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8142,"„Von diesem Gesichtspunkt aus läßt sich denn auch eine scharfe Grenze zwischen Werk- zeug und Maschine ziehen: Spaten, Hammer, Meisel u. s.",302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8143,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8143,"w., Hebel- und Schraubenwerke, für welche, mögen sie übrigens noch so künstlich sein, der Mensch die bewegende Kraft ist … dieß alles fällt unter den Begriff des Werkzeugs;",302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8144,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8144,"während der Pflug mit der ihn bewegenden Thierkraft, Wind- u. s. w.",302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8145,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8145,Mühlen zu den Maschinen zu zählen sind.“,302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8146,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8146,(Wilhelm Schulz: „Die Bewegung der Produktion.,302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8147,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8147,"Zürich 1843“, p. 38.)",302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8148,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8148,Eine in mancher Hinsicht lobenswerthe Schrift.,302,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8149,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8149,"die Maschine treibe, und   dennoch fiel diese Rolle dem Esel zu.",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8150,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8150,"Eine Maschine, „um ohne Finger zu spinnen“, lautete sein Programm",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8151,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8151,"Alle entwickelte Maschinerie besteht aus drei wesentlich verschiedenen Theilen, der Bewegungsmaschine, dem Transmissionsmechanismus, endlich  der Werkzeugmaschine oder Arbeitsmaschine.",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8152,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8152,Die Bewegungsmaschine wirkt als Triebkraft des ganzen Mechanismus.,303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8153,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8153,"Sie erzeugt ihre eigne Be- wegungskraft, wie die Dampfmaschine, kalorische Maschine, elektro- magnetische Maschine u. s. w., oder sie empfängt den Anstoß von einer Naturkraft außer ihr, wie das Wasserrad vom Wassergefäll, der Windflügel vom Wind u. s.",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8154,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8154,w.,303,text,8
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8155,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8155,"Der Transmissionsmechanismus, zusammengesetzt aus Schwungrädern, Treibwellen, Zahnrädern, Kreiselrädern, Schäften, Schnü- ren, Riemen, Zwischengeschirr und Vorgelege der verschiedensten Art, regelt die Bewegung, verwandelt, wo es nöthig, ihre Form, z. B. aus einer perpendikulären in eine kreisförmige, vertheilt und überträgt sie auf die Werkzeugmaschinerie.",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8156,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8156,"Beide   Theile des Mechanismus sind nur vor- handen, um der Werkzeugmaschine die Bewegung mitzutheilen, wodurch sie den Arbeitsgegenstand anpackt und zweckgemäß verändert.",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8157,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8157,"Dieser Theil der Maschinerie, die Werkzeugmaschine ist es, wovon die industrielle Revolu- tion im 18. Jahrhundert ausgeht.",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8158,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8158,"Sie bildet noch jeden Tag von neuem den Ausgangspunkt, so oft Handwerksbetrieb oder Manufakturbetrieb in Ma- schinenbetrieb übergeht.",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8159,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8159,"Sehn wir uns nun die Werkzeugmaschine oder eigentliche Arbeits- maschine  näher an, so erscheinen im Großen und Ganzen, wenn auch oft in sehr modificirter Form, die Apparate und Werkzeuge wieder, womit der Handwerker oder Manufakturarbeiter arbeitet, aber statt als Werkzeuge des",303,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8160,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8160,89),303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8161,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8161,"Schon vor ihm wurden, wenn auch sehr unvollkommene, Maschinen zum Vorspinnen an- gewandt, wahrscheinlich zuerst in Italien.",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8162,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8162,"Eine kritische Geschichte der Technologie würde überhaupt nachweisen, wie wenig irgend eine Erfindung des 18. Jahrhunderts einem einzelnen Individuum gehört.",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8163,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8163,Bisher existirt kein solches Werk.,303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8164,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8164,"Darwin hat das Interesse auf die Ge- schichte der natürlichen Technologie gelenkt, d. h. auf die Bildung der Pflanzen- und Thierorgane als Produktionsinstrumente für das Leben der Pflanzen und Thiere.",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8165,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8165,"Verdient die Bildungsgeschichte der produktiven Organe des Gesellschaftsmenschen, der materiellen Basis jeder besondern Gesellschaftsorganisation, nicht gleiche Aufmerksamkeit?",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8166,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8166,"Und wäre sie nicht leichter zu liefern, da, wie Vico sagt, die Menschengeschichte sich dadurch von der Na- turgeschichte unterscheidet, daß wir die eine gemacht und die andere nicht gemacht haben?",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8167,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8167,"Die Technologie enthüllt das aktive Verhalten des Menschen zur Natur, den unmittelbaren Pro- duktionsprozeß seines Lebens, damit auch seiner gesellschaftlichen Lebensverhältnisse und der ihnen entquellenden geistigen Vorstellungen.",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8168,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8168,"Selbst alle Religionsgeschichte, die von dieser materiellen Basis abstrahirt, ist ‒ unkritisch.",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8169,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8169,"Es ist in der That viel leichter durch Analyse den irdischen Kern der religiösen Nebelbildungen zu finden, als umgekehrt aus den jedesmaligen wirklichen Lebensverhältnissen ihre verhimmelten Formen zu entwickeln.",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8170,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8170,Die letztere ist die einzig materialistische und daher wissenschaftliche Methode.,303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8171,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8171,"Die Mängel des abstrakt natur- wissenschaftlichen Materialismus, der den geschichtlichen Prozeß ausschließt, ersieht man schon aus den abstrakten und ideologischen Vorstellungen seiner Wortführer, so bald sie sich über ihre Specialität hinauswagen.",303,footnote,26
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8172,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8172,Menschen jetzt als Werkzeuge eines Mechanismus oder als mechanische Werkzeuge.,304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8173,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8173,"Entweder ist die ganze Maschine nur eine mehr oder minder veränderte mechanische Ausgabe des alten Handwerksinstruments, wie bei dem mechanischen Webstuhl angebrachten thätigen Organe sind alte Bekannte, wie Spindeln bei der Spinnmaschine, Nadeln beim Strumpfwirkerstuhl, Sägeblätter bei der Sä- gemaschine, Messer bei der Zerhackmaschine u. s. w.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8174,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8174,Der Unterschied dieser  Werkzeuge von dem eigentlichen Körper der Arbeitsmaschine erstreckt sich bis auf ihre Geburt.,304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8175,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8175,"Sie werden nämlich immer noch großentheils hand- werksmäßig oder manufakturmäßig producirt und später erst an den ma- schinenmäßig producirten Körper der Arbeitsmaschine befestigt Werkzeugmaschine ist also ein Mechanismus, der, nach Mittheilung der entsprechenden Bewegung, mit seinen Werkzeugen dieselben Operationen verrichtet, welche früher der Arbeiter mit ähnlichen Werkzeugen verrich- tete.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8176,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8176,"Ob die Triebkraft nun vom Menschen ausgeht oder selbst wieder von einer Maschine, ändert am Wesen der Sache nichts.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8177,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8177,"Nach Uebertragung des eigentlichen Werk zeugs vom Menschen auf einen Mechanismus, tritt eine Maschine an die Stelle eines bloßen Werkzeugs.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8178,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8178,"Der Unterschied springt sofort ins Auge, auch wenn der Mensch selbst noch der erste Motor bleibt.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8179,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8179,"Die Anzahl von Arbeitsinstrumenten, womit er gleichzeitig wirken kann, ist durch die Anzahl seiner natürlichen Produktionsinstrumente, seiner eignen körperlichen Organe, beschränkt.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8180,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8180,"Man versuchte in Deutschland erst einen Spinner zwei Spinnräder treten, ihn also gleichzeitig mit zwei Händen und zwei Füßen arbeiten zu lassen.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8181,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8181,Dieß war zu anstrengend.,304,text,24
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8182,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8182,"Später erfand man ein Tret-Spinnrad mit zwei Spindeln, aber die Spinnvirtuosen, die zwei Fäden gleichzeitig spinnen konnten, waren fast so selten als zweiköpfige Menschen.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8183,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8183,"Die Jenny spinnt dagegen von vorn herein mit 12-18 Spindeln, der Strumpf- wirkerstuhl strickt mit viel 1000 Nadeln auf einmal u. s. w.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8184,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8184,"Die Anzahl der Werkzeuge, womit dieselbe Werkzeugmaschine gleichzeitig spielt, ist von vorn herein emancipirt von der organischen Schranke, wodurch das Hand- werkszeug eines Arbeiters beengt wird.",304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8185,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8185,An vielem Handwerkszeug besitzt der Unterschied zwischen dem Men- schen als bloßer Triebkraft und als Arbeiter mit dem eigentlichen Operateur eine sinnlich besonderte Existenz.,304,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8186,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8186,Z. B. beim Spinnrad wirkt der Fuß nur als,304,text,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8187,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8187,90),304,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8188,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8188,Namentlich in der ursprünglichen Form des mechanischen Webstuhls erkennt man den alten Webstuhl auf den ersten Blick wieder.,304,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8189,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8189,Wesentlich verändert erscheint er in seiner modernen Form.,304,footnote,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8190,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8190,91),304,footnote,38
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8191,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8191,"Erst seit ungefähr 15 Jahren wird ein stets wachsender Theil der Werkzeuge der Arbeits- maschinen maschinenmäßig in England fabricirt, obgleich nicht von denselben Fabrikanten, welche die Maschinen selbst machen.",304,footnote,38
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8192,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8192,"Maschinen zur Fabrikation solcher mechanischen Werkzeuge sind z. B. die automatic bobbin-making engine, card-setting engine, Maschinen zum Machen der Weberlitzen, Maschinen zum Schmieden von mule und throstle Spindeln.",304,footnote,38
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8193,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8193,"Triebkraft, während die Hand, die an der Spindel arbeitet, zupft und dreht, die eigentliche Spinnoperation verrichtet.",305,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8194,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8194,"Grade diesen letzten Theil des Handwerksinstruments ergreift die industrielle Revolution zuerst und über- läßt dem Menschen, neben der neuen Arbeit die Maschine mit seinem Auge zu überwachen und ihre Irrthümer mit seiner Hand zu verbessern, zunächst noch die rein mechanische Rolle der Triebkraft.",305,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8195,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8195,"Werkzeuge dagegen, auf die der Mensch von vorn herein",305,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8196,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8196,"nur als einfache Triebkraft wirkt, wie z. B. beim Drehn der Kurbel einer Mühle der Arme eines Blasbalgs, beim Stoßen eines Mörsers u. s. w., rufen zwar zuerst die Anwendung von Thieren, Wasser, Wind hervor.",305,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8197,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8197,"Sie recken sich,   theilweise innerhalb, sporadisch schon lange vor der Manufakturperiode, zu Maschinen, aber sie revolutioniren die Pro- duktionsweise nicht.",305,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8198,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8198,"Daß sie selbst in ihrer handwerksmäßigen Form bereits Maschinen sind, zeigt sich in der Periode der großen Industrie.",305,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:8199,Das_Kapital_MEGA_A2_B005-00_ETX.xml,8199,"Die Pumpen z. B., womit die Holländer 1836-37 den See von Harlem auspumpten, waren nach dem Princip gewöhnlicher Pumpen konstruirt, nur daß cyklopische Dampfmaschinen statt der Menschenhände ihre Kolben trieben.",305,text,1
