sent_id,file,sent_index,text,page_number,section_type,line_number
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9169,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9169,Empl.,387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9170,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9170,Comm.“ II.,387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9171,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9171,Rep.,387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9172,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9172,"1864, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9173,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9173,"LXVII, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9174,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9174,"406-409, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9175,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9175,"84, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9176,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9176,"124, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9177,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9177,"LXXIII, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9178,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9178,"441, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9179,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9179,"68, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9180,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9180,"6, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9181,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9181,"84, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9182,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9182,"126, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9183,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9183,"78, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9184,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9184,"85, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9185,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9185,"76, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9186,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9186,"69, p.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9187,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9187,"LXXII, n.",387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9188,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9188,438.,387,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9189,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9189,"269) “The rental of premises required for work rooms seems the element which ultimately determines the point, and consequently it is in the metropolis, that the old system of giving work out to small employers and families has been longest retained, and earliest returned to.”",387,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9190,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9190,"(l. c. p. 83, n. 123.) Die Schlußphrase bezieht sich ausschließlich auf Schusterei.",387,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9191,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9191,"270) In der Handschuhmacherei u. s. w., wo die Lage der Arbeiter von der der Paupers kaum unterscheidbar, kömmt dieß nicht vor.",387,footnote,40
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9192,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9192,271) l. c. n. 122.,387,footnote,42
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9193,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9193,"endlich durch die unvermeidliche Expropriation der Handwerker und Haus- arbeiter,  die mit eignen Maschinen produciren.",388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9194,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9194,Dieß Fatum hat sie zum Theil schon jetzt erreicht.,388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9195,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9195,Die stets wachsende Masse des in Nähmaschinen angelegten Kapitals welche das Signal zum Verkauf der Nähmaschinen durch die Hausarbeiter läuten.,388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9196,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9196,"Die Ueberproduktion von solchen Maschinen selbst zwingt ihre absatzbedürftigen Producenten sie auf wöchentliche Miethe zu verleihn und schafft damit eine für die kleinen Maschineneigner tödtliche Konkurrenz Stets noch fortdauernde Konstruktionswechsel und Verwohlfeilerung der Maschinen depreciiren eben so beständig ihre alten Exemplare und lassen sie nur noch massenhaft, zu Spottpreisen gekauft, in der Hand großer Kapitalisten, profitlich anwenden.",388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9197,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9197,"Endlich giebt die Substitution der Dampf- maschine  für den Menschen, hier wie in allen ähnlichen Umwälzungspro- zessen, den Ausschlag.",388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9198,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9198,"Die Anwendung der Dampfkraft stößt im Anfang auf rein technische Hindernisse, wie Schütteln der Maschinen, Schwierigkeit in der Beherrschung ihrer Geschwindigkeit,   raschen Verderb der leich- teren Maschinen u. s. w., lauter Hindernisse, welche die Erfahrung bald überwinden lehrt maschinen in größeren Manufakturen zur Anwendung der Dampfkraft treibt, beschleunigt andrerseits die Konkurrenz des Dampfes mit Menschen- muskeln Koncentration von Arbeitern und Arbeitsmaschinen in großen Fabriken.",388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9199,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9199,"So erlebt England gegenwärtig in der kolossalen Produktions- sphäre des „Wearing Apparel“, wie den meisten übrigen Gewerken, die Umwälzung der Manufaktur, des Handwerks und der Hausarbeit in Fabrik- betrieb,  nachdem alle jene Formen, unter dem Einfluß der großen Industrie gänzlich verändert, zersetzt, entstellt, bereits längst alle Ungeheuerlich- keiten des Fabriksystems ohne seine positiven Entwicklungsmomente re- producirt und selbst übertrieben hatten",388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9200,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9200,Diese naturwüchsig vorgehende industrielle Revolution wird künstlich beschleunigt durch die Ausdehnung der Fabrikgesetze auf alle Industrie-,388,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9201,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9201,272) In der für den Großverkauf producirenden Stiefel- und Schuhmacherei von Leicester allein waren 1864 bereits 800 Nähmaschinen im Gebrauch.,388,footnote,31
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9202,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9202,"273) l. c. p. 84, n.",388,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9203,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9203,124.,388,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9204,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9204,"274) So im Armee-Kleidungsdepot zu Pimlico, London, in der Hemdenfabrik von Tillie und Henderson zu Londonderry, in der Kleiderfabrik der Firma Tait, zu Limerick, die an 1200 „Hände“ vernutzt.",388,footnote,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9205,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9205,275) „Tendency to factory system.“ (l. c. p. LXVII.),388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9206,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9206,"“The whole employment is at this time in a state of transition, and is undergoing the same change as that effected in the lace trade, weaving etc.”",388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9207,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9207,(l. c. n. 405).,388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9208,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9208,"„A complete Revolution.“ (l. c. p. XLVI, n. 318.) Zur Zeit der „Child.",388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9209,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9209,Empl.,388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9210,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9210,Comm.“ von 1840 war die Strumpfwirkerei noch Handarbeit.,388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9211,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9211,"Seit 1846 wurde verschiedenartige Maschinerie eingeführt, jetzt durch Dampf getrieben.",388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9212,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9212,Die Gesammtzahl der in der englischen Strumpfwirkerei beschäftigten Personen beiderlei Geschlechts und aller Alterstufen vom 3.,388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9213,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9213,Jahr an betrug 1862 ungefähr 120 000 Personen.,388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9214,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9214,"Davon, nach Parliamentary Return vom 11. Februar, 1862 doch nur 4 063 unter der Botmäßigkeit des Fabrikakts.",388,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9215,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9215,"zweige, worin Weiber, junge Personen und Kinder arbeiten.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9216,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9216,"Die zwangs- mäßige Regulation des Arbeitstags nach Länge, Pausen, Anfangs- und Endpunkt, das System der Ablösung für Kinder, der Ausschluß aller Kinder unter einem gewissen Alter u. s. w. ernöthigen einerseits vermehrte Ma- schinerie kraft Andrerseits, um im Raum zu gewinnen, was in der Zeit verloren geht, findet Streckung der gemeinschaftlich vernutzten Produktionsmittel statt, der Oefen, Baulichkeiten u. s. w., also in einem Wort größere Koncentration der Produktionsmittel und entsprechende größere Konglomeration von Arbei- tern.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9217,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9217,"Der leidenschaftlich wiederholte Haupteinwand jeder mit dem Fabrik- gesetz bedrohten Manufaktur ist in der That die Nothwendigkeit größerer Kapitalauslage, um das Geschäft in seinem alten Umfang fortzuführen.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9218,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9218,"Was aber die Zwischenformen zwischen Manufaktur und Hausarbeit und letztre selbst betrifft, so versinkt ihr Boden mit der Schranke des Arbeitstags und der Kinderarbeit.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9219,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9219,Schrankenlose Ausbeutung wohlfeiler Arbeitskräfte bildet die einzige Grundlage ihrer Konkurrenzfähigkeit.,389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9220,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9220,"Wesentliche Bedingung des Fabrikbetriebs, namentlich sobald er der Regulation des Arbeitstags unterliegt, ist normale Sicherheit des Resultats, d. h. Produktion eines bestimmten Quantums Waare oder eines bezweckten Nutzeffekts in gegebnem Zeitraum.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9221,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9221,Die gesetzlichen Pausen des regulirten Arbeitstags unterstellen ferner plötzlichen und periodischen Stillstand der Arbeit ohne Schaden für das im Produktionsprozeß befindliche Machwerk.,389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9222,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9222,"Diese Sicherheit des Resultats und Unterbrechungsfähigkeit der Arbeit sind natürlich in rein mechanischen Gewerken leichter erzielbar als dort wo chemische und andere physische Prozesse eine Rolle spielen, wie z.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9223,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9223,"B. in Töpferei, Bleicherei, Färberei, Bäckerei, den meisten Metallmanufakturen.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9224,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9224,"Mit dem Schlendrian des unbeschränkten Arbeitstags, der Nachtarbeit, und freier Menschenverwüstung, gilt jedes naturwüchsige Hinderniß bald für eine ewige „Naturschranke“ der Produktion.",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9225,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9225,Kein Gift vertilgt Ungeziefer sichrer als das Fabrikgesetz solche „Naturschranken“.,389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9226,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9226,Niemand schrie lauter über „Unmöglichkeiten“ als die Herren von der Töpferei.,389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9227,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9227,1864 wurde ihnen das Fabrikgesetz oktroyirt und alle Unmöglichkeiten waren schon,389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9228,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9228,16 Monate später verschwunden.,389,text,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9229,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9229,"„Die“ durch das Fabrikgesetz hervorge- rufene „verbesserte Methode Schliff durch Druck statt durch Ausdünstung zu machen, die neue Konstruktion der Oefen zum Trocknen der frischen",389,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9230,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9230,276) So z.,389,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9231,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9231,"B. in der Töpferei berichtet die Firma Cochrane von der „Britain Pottery, Glasgow“: “To keep up our quantity, we have gone extensively into machines wrought by unskilled labour, and every day convinces us that we can produce a greater quantity than by the old method.”",389,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9232,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9232,"(„Reports of Insp. of Fact. 31. Oct. 1865“, p. 13.) „Die Wirkung des Fabrikakts ist zu weiterer Einführung von Maschinerie zu treiben.“ (l. c. p. 13, 14.)",389,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9233,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9233,277) So nach Einführung des Fabrikakts in die Töpferei große Zunahme der power jiggers statt der handmoved jiggers.,389,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9234,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9234,"Waare u. s. w. sind Ereignisse von großer Wichtigkeit in der Kunst der Töpferei und bezeich nen einen Fortschritt derselben, wie ihn das letzte Jahrhundert nicht aufweisen kann … Die Temperatur der Oefen ist be- trächtlich vermindert, bei beträchtlicher Abnahme im Kohlenkonsum und rascherer Wirkung auf die Waare“ der Kostpreis des Erdenguts, wohl aber die Produktenmasse, so daß die Ausfuhr der 12 Monate von December 1864 bis December 1865 einen Werthüberschuß von 138 628 Pfd.",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9235,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9235,St. über den Durchschnitt der drei vorigen Jahre ergab.,390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9236,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9236,"In der Fabrikation von Schwefelhölzern galt es als Naturgesetz, daß Jungen, selbst während der Herunterwürgung ihres Mittagsmahls, die Hölzer in eine warme Phosphorkomposition tunkten, deren giftiger Dampf ihnen in das Gesicht stieg.",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9237,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9237,"Mit der Nothwendigkeit Zeit zu ökonomisiren, erzwang der Fabrikakt (1864) eine „dipping machine“ (Eintauchungs- maschine), deren Dämpfe den Arbeiter nicht erreichen können jetzt in den noch nicht dem Fabrikgesetz unterworfenen Zweigen der",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9238,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9238,"Spitzenmanufaktur behauptet, die Mahlzeiten könnten nicht regelmäßig sein „wegen der verschiednen Zeitlängen, die verschiedne Spitzenmaterialien zur Trocknung brauchen, und die von 3 Minuten auf eine Stunde und mehr variiren“.",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9239,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9239,Hierauf antworten die Kommissäre der „Children's Employment Comm.,390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9240,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9240,“: „Die Umstände sind genau dieselben wie in der Tapetendruckerei.,390,text,19
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9241,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9241,"Einige der Hauptfabrikanten in diesem Zweig machten lebhaft geltend, die Natur der verwandten Materialien und die Verschiedenartigkeit der Pro- zesse, die sie durchlaufen, erlaubten ohne großen Verlust keine plötzliche Stillsetzung der Arbeit für Mahlzeiten.",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9242,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9242,… Durch die 6.,390,text,24
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9243,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9243,Klausel der 6.,390,text,24
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9244,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9244,"Sektion des Factory Act's Extension Act (1864) ward ihnen eine achtzehnmonatliche Frist vom Erlassungsdatum des Akts an eingeräumt, nach deren Ablauf sie sich den durch den Fabrikakt specificirten Erfrischungspausen fügen müßten“ die Herren Fabrikanten auch entdeckten: „Die Mißstände, die wir von der Einführung des Fabrikgesetzes erwarteten, sind nicht eingetreten.",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9245,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9245,"Wir finden nicht, daß die   Produktion irgendwie gelähmt ist.",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9246,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9246,"In der That, wir produciren mehr in derselben Zeit“ dem sicher Niemand Genialität vorwerfen wird, ist durch Erfahrung zur Einsicht gelangt, daß ein Zwangsgesetz alle s. g. Naturhindernisse der Pro- duktion gegen Beschränkung und Reglung des Arbeitstags einfach weg-",390,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9247,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9247,278) l. c. p. 96 und 127.,390,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9248,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9248,279) Die Einführung dieser und andrer Maschinerie in die Schwefelholzfabrik hat in einem Departement derselben 230 junge Personen durch 32 Jungen und Mädchen von 14 bis 17 Jahren ersetzt.,390,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9249,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9249,Diese Ersparung von Arbeitern wurde 1865 weiter geführt durch Anwendung der Dampfkraft.,390,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9250,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9250,280) „Child.,390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9251,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9251,Empl.,390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9252,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9252,Comm.,390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9253,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9253,II.,390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9254,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9254,Rep.,390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9255,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9255,"1864“, p.",390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9256,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9256,"IX, n.",390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9257,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9257,50.,390,footnote,41
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9258,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9258,281) „Reports of Insp. of Fact.,390,footnote,42
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9259,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9259,"31. Oct. 1865“, p.",390,footnote,42
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9260,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9260,22.,390,footnote,42
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9261,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9261,diktiren kann.,391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9262,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9262,"Bei Einführung des Fabrikakts in einen Industriezweig wird daher ein Termin von 6 bis 18 Monaten gestellt, innerhalb dessen es Sache der Fabrikanten ist die technischen Hindernisse wegzuräumen.",391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9263,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9263,Mirabeau's: „Impossible!,391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9264,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9264,Ne me nommez jamais cet imbécile de mot!“ gilt namentlich für die moderne Technologie.,391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9265,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9265,"Wenn aber das Fabrikgesetz so die zur Ver- wandlung des Manufakturbetriebs in Fabrikbetrieb nothwendigen materiel- len Elemente treibhausmäßig reift, beschleunigt es zugleich durch die Nothwendigkeit vergrößerter Kapitalauslage den Untergang der kleineren Meister und die Koncentration des Kapitals",391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9266,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9266,"Abgesehn von den rein technischen und technisch beseitbaren Hindernis- sen stößt die Regulation des Arbeitstags auf unregelmäßige Gewohnheiten der Arbeiter selbst, namentlich wo Stücklohn vorherrscht und Verbummlung der Zeit in einem Tages- oder Wochenabschnitt durch nachträgliche Ueber- arbeit oder Nachtarbeit aufgemacht werden kann, eine Methode, die den erwachsnen Arbeiter brutalisirt, seine unreifen und weiblichen Genossen ruinirt beits- kraft eine naturwüchsig rohe Reaktion gegen die Langweile monotoner Arbeitsplackerei ist, entspringt sie jedoch in ungleich höherem Grad aus der Anarchie der Produktion selbst, die ihrerseits wieder ungezügelte Exploita- tion der Arbeitskraft durch das Kapital voraussetzt.",391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9267,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9267,"Neben die allgemeinen periodischen Wechselfälle des industriellen Cyklus und die besondern Marktschwankungen in jedem Produktionszweig, treten namentlich die s. g.  Saison, beruhe sie nun auf Periodicität der Schifffahrt günstiger Jahreszeiten oder auf der Mode, und die Plötzlichkeit großer und in kürzester Frist auszuführender Ordres.",391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9268,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9268,Die Gewohnheit der letztern dehnte sich mit Eisen- bahnen und Telegraphie aus.,391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9269,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9269,"„Die Ausdehnung des Eisenbahnsystems“, sagt z.",391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9270,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9270,"B. ein Londoner Fabrikant, „durch das ganze Land hat die Gewohnheit kurzer Ordres sehr gefördert.",391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9271,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9271,"Käufer kommen jetzt von Glasgow, Man- chester und Edinburg einmal in 14 Tagen oder so zu den City-Waarenhäusern für den Großverkauf, denen wir die Waaren liefern.",391,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9272,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9272,"Sie geben Ordres, die",391,text,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9273,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9273,"282) „Die nöthigen Verbesserungen können in vielen alten Manufakturen nicht eingeführt wer- den, ohne Kapitalauslage über die Mittel vieler gegenwärtiger Besitzer … Eine vorübergehende Disorganisation begleitet nothwendig die Einführung der Fabrikakte.",391,footnote,31
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9274,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9274,"Der Umfang dieser Dis- organisation steht in direktem Verhältniß zur Größe der zu heilenden Mißstände.“ (l. c. p. 96, 97.)",391,footnote,31
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9275,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9275,283) In den Hochöfen z.,391,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9276,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9276,"B. “work towards the end of the week is generally much increased in duration, in consequence of the habit of the men of idling on Mondays and occasionally during a part or the whole of Tuesdays also.”.",391,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9277,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9277,(„Child. Empl. Comm. III. Rep.,391,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9278,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9278,"“, p.",391,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9279,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9279,VI.),391,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9280,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9280,“The little masters generally have very irregular hours.,391,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9281,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9281,"They lose 2 or 3 days, and then work all night to make it up … They always employ their own children, if they have any.”",391,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:9282,Das_Kapital_MEGA_A2_B005-00_ETX.xml,9282,(l. c. p. VII.),391,footnote,36
