sent_id,file,sent_idx,char_idx,sentence,phrases,lem_phrases,sent_start,sent_end,kapital_candidate,manifest_candidate,anno_uuid,anno_start,anno_end,anno_text,anno_mentions_kapital,anno_mentions_manifest,flair_ner_spans,flair_contains_band,flair_contains_kapital,flair_contains_manifest
1899-00a:8606,1899-00a,8606,1293256,"„Die verschiedenen Proportionen“, sagt Marx hierüber, „worin
verschiedene Arbeitsarten auf einfache Arbeit als ihre Maßeinheit reduzirt sind,
werden durch einen gesellschaftlichen Prozeß hinter dem Rücken der Produzenten
festgesetzt und scheinen ihnen daher durch das Herkommen gegeben“ („Kapital“, I.
2. Auflage, S. 19).",Kapital,kapital,1293256,1293577,true,false,b905f258-40b3-4c4b-8f86-c82c3fac7d0c,1293256,1293577,"„Die verschiedenen Proportionen“, sagt Marx hierüber, „worin verschiedene Arbeitsarten auf einfache Arbeit als ihre Maßeinheit reduzirt sind, werden durch einen gesellschaftlichen Prozeß hinter dem Rücken der Produzenten festgesetzt und scheinen ihnen daher durch das Herkommen gegeben“ („Kapital“, I. 2. Auflage, S. 19).",Maybe,No,"MISC : ""Kapital""",false,true,false
1899-00a:8620,1899-00a,8620,1295762,"Der dritte Band des „Kapital“ hat manche,
Sätze bestätigt, die in der im „To-Day“ ausgefochtenen Polemik zwischen Anhängern der
Jevonsschen und solchen der Marxschen Werththeorie von den Ersteren ihren Widersachern,
entgegengehalten wurden.",Das Kapital | Kapital | Band,der kapital | kapital | band,1295762,1296002,true,false,N/A,,,,No,No,"ORG : ""Kapital""",false,true,false
1899-00a:8627,1899-00a,8627,1296910,"In der That sagt Marx selbst an einer wichtigen Stelle (Kapitel 5 des ersten
Bandes): „Ist der Werth dieser Kraft (der Arbeitskraft) höher, so äußert sie
sich aber auch in höherer Arbeit und vergegenständlicht sich daher () in den¬
selben Zeiträumen in verhältnißmäßig höheren Werthen“ („Arbeitsprozeß und
Verwerthungsprozeß“ Band 1, 2. Auflage, S. 186).",Erste Band | Band,erst band | band,1296910,1297264,true,false,4c78cfde-95c6-4875-b11a-5c6e9ee3da04,1296910,1297264,"In der That sagt Marx selbst an einer wichtigen Stelle (Kapitel 5 des ersten Bandes): „Ist der Werth dieser Kraft (der Arbeitskraft) höher, so äußert sie sich aber auch in höherer Arbeit und vergegenständlicht sich daher () in den¬ selben Zeiträumen in verhältnißmäßig höheren Werthen“ („Arbeitsprozeß und Verwerthungsprozeß“ Band 1, 2. Auflage, S. 186).",Maybe,No,,false,false,false
1899-00a:8631,1899-00a,8631,1297973,"Jeden¬
falls ist hier ein Punkt, der noch der Erhellung bedarf, wenn man die Lösung,
nicht in den Darlegungen des dritten Bandes über Kostpreis und Produktions¬
preis zu haben glaubt, die denn auch ebenso wie die Thatsache des Mehrwerths,
zu ihrer Begründung der Arbeitswerththeorie in ihrer ursprünglichen Form nicht.
bedürfen.",Band,band,1297973,1298301,true,false,N/A,,,,No,No,,false,false,false
1899-00a:8691,1899-00a,8691,1307768,"Hinsichtlich dieses Punktes hat dagegen Marx im
„Kapital"", zweite und folgende Auflage, auf Grund der Angaben eines Lancashirer,
Fabrikanten aus dem Jahre 1871 ein Beispiel vorgeführt.",Das Kapital | Kapital,der kapital | kapital,1307768,1307952,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1899-00a:8698,1899-00a,8698,1309089,"Macht einen Preisunterschied von 4½ Pence pro Pfund, was Engels im
dritten Bande des „Kapital"" (S. 50) als ein dem Unternehmer selbst für die
damalige Zeit ausnahmsweise günstiges Verhältniß bezeichnet.",Das Kapital | Kapital,der kapital | kapital,1309089,1309291,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1899-00a:8994,1899-00a,8994,1347893,"Durch diesen wurde eine Aktiengesellschaft für Bau, Ver¬
kauf und Vermiethung von Arbelterwohnungen geschaffen, deren Kapital von
250000 Fraucs auf folgende Weise gezeichnet werden sollte: 200000 Francs.",Das Kapital | Kapital,der kapital | kapital,1347893,1348096,true,false,N/A,,,,No,No,,false,false,false
1899-00a:9092,1899-00a,9092,1361958,"Dagegen wirkt der Kapitalismus hygienisch, da er die kleineren, für die Einführung
hygienischer Maßnahmen zu kapitalsschwachen Betriebe mit Vernichtung bedroht und
Großbetriebe schafft, wo freilich vielfach der gute Wille, aber nicht das Kapital zur¬
Hygiene mangelt.",Das Kapital | Kapital,der kapital | kapital,1361958,1362225,true,false,N/A,,,,No,No,,false,false,false
1899-00a:9326,1899-00a,9326,1386471,"Trotz der größen Anzahl von
Schriften, die er anführt, hat er keine Ahnung von dem, was Marx im ersten
Bande des „Kapitals"" Grundlegendes zu diesen Fragen beigetragen hat.",Das Kapital | Kapital,der kapital | kapital,1386471,1386642,true,false,06165224-9d83-4214-8891-e5326171208a,1386471,1386642,"Trotz der größen Anzahl von Schriften, die er anführt, hat er keine Ahnung von dem, was Marx im ersten Bande des „Kapitals"" Grundlegendes zu diesen Fragen beigetragen hat.",Yes,No,"MISC : ""Kapitals""",false,true,false
1899-00a:9336,1899-00a,9336,1387807,"(Band XVII, Heft 1 der von Professor
G. Schmoller herausgegebenen „Staats- und sozialwissenschaftlichen Forschungen“.)",Band,band,1387807,1387925,true,false,N/A,,,,No,No,,false,false,false
1899-00a:9390,1899-00a,9390,1395653,"Jahrgang, I. Band.",Band,band,1395653,1395671,true,false,N/A,,,,No,No,,false,false,false
1899-00a:9685,1899-00a,9685,1444563,"Wir haben als Ausgangspunkt die abstrakt menschliche Arbeit, wie Marp¬
sie im ersten Kapitel des „Kapital"" als Schöpferin des Waarenwerths definirt.",Das Kapital | Kapital,der kapital | kapital,1444563,1444711,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1899-00a:9760,1899-00a,9760,1455354,"Indeß die Proportion von Lohn¬
zu Produkt (bezw. Ertrag) hängt nicht nur von der Lohnhöhe ab, sie wird
in hohem Grade bedingt durch das Verhältniß des Lohnkapitals zu dem, was
Marx das konstante Kapital nennt.",Kapital,kapital,1455354,1455563,true,false,N/A,,,,No,No,,false,false,false
1899-00a:9766,1899-00a,9766,1456425,"Ein anderes Bedenken gegen den zuletzt behandelten Satz ist, daß er eine
Abhängigkeit der Leistungsfähigkeit des Arbeiters von der Lohnrate unterstellt,
Es sei hierbei bemerkt, daß Buch an keiner Stelle zeigt, daß ihm bei Abfaffung
seiner Arbeit der dritte Band „Kapital“ bekannt war.",Kapital | Band,kapital | band,1456425,1456709,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1899-00a:9804,1899-00a,9804,1462991,"Seit dem Erscheinen
des dritten Bandes „Kapital"" kann über die Nothwendigkeit, in diesem Punkte
Klarheit zu schaffen, kein Zweifel mehr bestehen.",Kapital | Band,kapital | band,1462991,1463136,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1899-00a:9805,1899-00a,9805,1463137,"Der dritte Band giebt nicht,
auf alle Fragen Antwort, zu denen der erste Anlaß gegeben.",Band,band,1463137,1463224,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10030,1899-00a,10030,1500218,"Zwei Bände von 512 und 496 S. 8º mit
256 Abbildungen, 4 Chromotafeln und 7 Karten.",Band,band,1500218,1500300,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10138,1899-00a,10138,1515215,"1899-1900
XVIII. Jahrgang, I. Band,
Nr. 14.",Band,band,1515215,1515258,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10187,1899-00a,10187,1524276,"Seine ungemein schwache Seite hängt
viel mehr untrennbar mit seiner ungemein starken Seite zusammen, mit der faß¬
lichen, klaren, schließlich doch den ungleich größeren und wichtigeren Theil des
Bandes füllenden Darstellung, die Häckel von der Entwicklung der Naturwissen¬
schaften in diesem Jahrhundert oder mit anderem Worte von dem Siegeszug¬
des naturwissenschaftlichen Materialismus giebt.",Band,band,1524276,1524670,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10368,1899-00a,10368,1558636,"Marx sagt in dem dritten Bande seines „Kapital“, es set eines der großen
Resultate der kapitalistischen Produktionsweise, „daß sie das Grundeigenthum
einersetts von Herrschafts- und Knechtschaftsverhältnissen völlig loslöst, anderer¬
seits den Grund und Boden als Arbeitsbedingung gänzlich vom Grundeigenthum¬
und Grundelgenthümer trennt, für den er nichts welter vorstellt, als eine bestimmte
Geldsteuer, die er vermittelst seines Monopols vom industriellen Kapitalisten, dem
Pächter, erhebt; so sehr den Zusammenhang loslöst, daß der Grundeigenthümer
sein ganzes Leben in Konstantinopel zubringen kann, während sein Grundeigen¬
thum in Schottland liegt"" (III 2, S. 156, 157).",Kapital,kapital,1558636,1559313,true,false,N/A,,,,No,No,"MISC : ""Kapital""",false,true,false
1899-00a:10369,1899-00a,10369,1559316,"K. Kautsky: Zwei Kritiker meiner „Agrarfrage“,
429
Marx führt diesen Gedanken noch öfter aus, so gegen den Schluß des
dritten Bandes, wo er bemerkt: „Der Umstand ... daß der Grundeigenthümer,
vom Lenker und Beherrscher des Produktionsprozesses und des ganzen gesellschaft¬
lichen Lebensprozesses herabgedrückt wird zum bloßen Verpächter von Boden,
Wucherer in Boden und bloßen Einkassirer von Rente, ist ein spezifisches histo¬
risches Ergebniß der kapitalistischen Produktionsweise (S. 420).",Band,band,1559316,1559808,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10415,1899-00a,10415,1566343,"Ich fürchte
jetzt, doch nicht klar genug geworden zu sein, denn um mich zu widerlegen, weiste
mich David auf die badische Statistik hin, wobei er gerade jene Elemente zusammen¬
wirft, deren Auseinanderhaltung die Vorbedingung für die Untersuchung unserer
These ist, Real- und Personalverschuldung einerseits, Kapital und
Grundbesitz andererseits.",Kapital,kapital,1566343,1566689,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10497,1899-00a,10497,1577524,"er wird betrachtet als ein Kapital, dessen
erzinsung die Rente bildet.",Kapital,kapital,1577524,1577594,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10514,1899-00a,10514,1579757,"Der Preis des Bodens wird nich te,
nach der Menge der Arbeit oder des Kapitals berechnet, die darin stecken, sondern
nach der Höhe der Grundrente, die er abwirft.",Das Kapital | Kapital,der kapital | kapital,1579757,1579919,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10822,1899-00a,10822,1625145,"sie stecken ja schon heute ihren
Ueberschuß an Kapital in Unternehmungen im Ausland, namentlich in Rußland.",Kapital,kapital,1625145,1625252,true,false,N/A,,,,No,No,,false,false,false
1899-00a:10923,1899-00a,10923,1629821,"Jahrgang, I. Band.",Band,band,1629821,1629839,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11005,1899-00a,11005,1643296,"1. Band 404, 2.",Band,band,1643296,1643311,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11006,1899-00a,11006,1643312,Band 480 Søiten.,Band,band,1643312,1643328,true,false,N/A,,,,No,No,"ORG : ""Band 480 Søiten""",true,false,false
1899-00a:11530,1899-00a,11530,1717296,"Die Frage ist also die: Bedeutet eine Konzentration von Kapital oden
Grundeigenthum keine Konzentration, wenn sie mit geliehenem Gelde durch¬
geführt wird?",Kapital,kapital,1717296,1717451,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11533,1899-00a,11533,1717554,"Wenn eine Aktiengesellschaft zehntausende
Prioritätsobligationen ausgiebt, um zehn Unternehmungen zu erwerben, etwa, um
eine Vertrustung des Industriezweigs durchzuführen, so bedeutet das eine Kon¬
zentration von Kapital gegenüber den Arbeitern, wie gegenüber den Kom¬
sumenten, die statt mit zehn Unternehmungen mit einer einzigen zu thun bekommen.",Kapital,kapital,1717554,1717903,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11534,1899-00a,11534,1717904,"Vom Standpunkt des anlagesuchenden Kapitals auf der Börse mag dagegen diese
Operation als Dezentralisation von Kapital erscheinen.",Kapital,kapital,1717904,1718034,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11537,1899-00a,11537,1718356,"Wollte man hier von Dezentralisation sprechen, dann bedentete jede
Vergesellschaftung von Kapital eine Dezentralisation desselben;",Kapital,kapital,1718356,1718486,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11541,1899-00a,11541,1718841,"Wenn wir von der Konzentration des Kapitals oder des Grundeigenthumns
im marxistischen Sinne reden, so neinen wir dies im Sinne eines Prozesses, der
die Zahl der indtviduellen, der privaten Eigenthümer von Produktions¬
mitteln verringert;",Das Kapital | Kapital,der kapital | kapital,1718841,1719079,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11543,1899-00a,11543,1719239,"Das hielt ich für so allgemein bekannt, daß es
mir überflüssig erschienen wäre, den Satz zu kommentiren, worin ich sage: diee¬
Zunahme der in Hypothekenbanken, Sparkassen &c. konzentrirten Hypotheken „weist
wohl deutlich darauf hin, daß das Marrsche Dogma' für das Grundeigenthum
nicht minder gilt, wie für das Kapital"" (S. 89).",Das Kapital | Kapital,der kapital | kapital,1719239,1719567,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11544,1899-00a,11544,1719568,"Wie vom Standpunkt des Arbeilers die Konzentration des Kapitals mit
ihren Folgen für ihn dieselbe bleibt, ob sie die Unternehmer mit eigenem oder
geliehenem Gelde vornehmen, so bleibt es für das soziale Verhältniß des Land¬
wirths zu seinem.",Das Kapital | Kapital,der kapital | kapital,1719568,1719809,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11557,1899-00a,11557,1722163,"Da er aber gleich David in der Konzentration der
Hypotheken durch gesellschaftliche Institute eine Dezentralisirung des Grund¬
eigenthums sieht, weil diese Institute ihre Kapitalien durch Konzentrirung zahl¬",Kapital,kapital,1722163,1722370,true,false,N/A,,,,No,No,,false,false,false
1899-00a:11561,1899-00a,11561,1722984,"Vide Manifest der Kommunisten Deutschlands von 1848, Punkt 8: „Die Hypo¬
theken auf den Bauerngütern werden füle Staatselgenthum erklärt (in einer Note¬
fügt Hertz hinzut also ohne Entschädigung).",Manifest,manifest,1722984,1723180,false,true,N/A,,,,No,No,,false,false,false
1899-00a:11568,1899-00a,11568,1723979,"Warum soll ich mich darüber
grämen, sind doch auch die Verfasser des Kommunistischen Manifests nur „radikale
Phraseure“ deren Forderungen ein Hertz nicht mehr ernsthaft nehmen kann !",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,1723979,1724161,false,true,N/A,,,,No,No,"MISC : ""Manifests""",false,false,true
1899-00a:11569,1899-00a,11569,1724162,"Es ist offenbar nur Dogmatismus und Personenkultus, wenn ich mir die
Bemerkung erlaube, daß der Satz, der allenfalls als „radikale Phrase“ erscheinen
könnte nicht von den Verfassern des Manifests herrührt, sondern von
F. O. Hertz.",Das Manifest | Manifest,der manifest | manifest,1724162,1724392,false,true,N/A,,,,No,No,,false,false,false
1899-00a:11762,1899-00a,11762,1747591,"Jahrgang, I. Band.",Band,band,1747591,1747609,true,false,N/A,,,,No,No,,false,false,false
1899-00a:12587,1899-00a,12587,1869010,"R ungd. 65.
3
XVIII. Jahrgang, I. Band,
1899-1900
Dr. 17.",Band,band,1869010,1869067,true,false,N/A,,,,No,No,,false,false,false
1899-00a:12907,1899-00a,12907,1918540,"Die Ueberlegenheit dieser Rowton-Häuser, die keine Philanthropie, oder
wenigstens keine Geschenke an die Logirgäfte darstellen, sondern das in sie gesteckte Kapital:
zu 4 bis 5 Prozent verzinsen, ist so angenfüllig, daß der Grafschaftsrath selbst jüngste
beschlossen hat, in Süldost-London ein Logirhaus nach dem Rowtonschen System zu erbauen.",Kapital,kapital,1918540,1918883,true,false,N/A,,,,No,No,,false,false,false
1899-00a:13417,1899-00a,13417,1991634,"Jahrgang, I. Band.",Band,band,1991634,1991652,true,false,N/A,,,,No,No,,false,false,false
1899-00a:13678,1899-00a,13678,2034097,"Dagegen bedarf es
zur Förderung der Industrie und zur stärkeren Heranziehung fremder Kapitalien
nur einer festen, sicheren Währung, des Zollschutzes russischer Fabrikate und recht¬
licher Gleichstellung des fremden Kapitals mit dem einheimischen.",Kapital,kapital,2034097,2034343,true,false,N/A,,,,No,No,,false,false,false
1899-00a:13680,1899-00a,13680,2034666,"Thatsächlich ist denn auch das in Bank-, Handels-, Schiffahrts- und Industrie¬
unternehmungen angelegte Aktienkapital seit April 1898 bis August 1899 um nicht
weniger als über 700 Millionen Mark gewachsen: eine Ziffer, deren Bedeutung man
erst dann völlig versteht, wenn man danebenhält, daß im Jahre 1899, trotzdem dieses
seit 1872 das beste aller Gründerjahre war, in Deutschland nur 364 Aktiengesell¬
schaften mit 544 Millionen Mark Kapital neu gegründet worden sind.",Kapital,kapital,2034666,2035136,true,false,N/A,,,,No,No,,false,false,false
1899-00a:13683,1899-00a,13683,2035394,"Zum
industriellen Gedeihen gehört nicht nur Kapital, sondern auch ein konsumfähiges
Absatzgebiet und eine intelligente, geschulte Fabrikarbeiterschaft.",Kapital,kapital,2035394,2035545,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14134,1899-00a,14134,2084192,"gewundert hat mich,
nur, daß der Verfasser trotz des Interesses, das er für das Diwarra=Muschelgeld des
westlichen Milanesiens offenbart, doch des Missionars V. Danks hochinteressante
Monographie „On the Shellmoney of New Brituin“ (Journ, of the Anthrop, Inst.
of Great Britain and Irelayd, Band XVIII) überfehen hat.",Band,band,2084192,2084509,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14336,1899-00a,14336,2106387,"Jahrgang, I. Band,
Nr. 19.
Nachdruck der Artikel nur mit Guellenangabe gestattet.",Band,band,2106387,2106468,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14555,1899-00a,14555,2140003,"Ste hat noch ein anderes Verdienst: sie hat die wirthschaftliche Bewegung¬
mit der politischen verbunden, allerdings durch ein sehr elastisches und sehr
lockeres Band.",Band,band,2140003,2140170,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14601,1899-00a,14601,2146124,"Der Unterschied gegen früher wäre nur der, daß diese
Minen dann mehr der Entwicklung des südafrikanischen Kapitals und weniger
der des englischen dienen würden.",Kapital,kapital,2146124,2146284,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14747,1899-00a,14747,2167198,"Das Kapital, namentlich das Handels- und Finanzkapital einer jeden
naturnothwendig beständiger.",Das Kapital | Kapital,der kapital | kapital,2167198,2167293,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14755,1899-00a,14755,2167829,"aber auch wieder neue Gegensätze zwischen ihnen
Wer auf dem kapitalistischen Standpunkt steht, wer der Ansicht ist, die
Ausdehnung der Macht des Kapitals sei für absehbare Zeit das einzige Mittel,
das Gedeihen der Gesellschaft zu sichern, der wird auch getrieben, sich mit der
kapitalistischen Kolonial-, d. h. Eroberungspolitik zu befreunden.",Das Kapital | Kapital,der kapital | kapital,2167829,2168172,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14768,1899-00a,14768,2169921,"Proletariat einige sozialistische
Dieser „nationale Sozialismus"", der für das
Redensarten (Cant) und für das Kapital und seine Machthaber den Säckel der
Nation bereit hat, ist hier natürlich nicht gemeint, sondern der ihm gerade ent¬
gegengesetzte Sozialismus der Sozialdemokratie.",Das Kapital | Kapital,der kapital | kapital,2169921,2170202,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14772,1899-00a,14772,2170495,"Das Proletariat jeder Nation sucht seine Machtsphäre zu erweitern auf Kosten¬
des internationalen Kapitals;",Kapital,kapital,2170495,2170602,true,false,N/A,,,,No,No,,false,false,false
1899-00a:14779,1899-00a,14779,2171786,"Der Standpunkt des selbständigen proletarischen Klassenkampfes, dessen
Endziel nicht die Harmonie zwischen Kapital und Arbeit, sondern die Ueber¬
dieser
windung der kapitalistischen Ausbeutung durch das Proletariat ist
Standpunkt bildet den einzigen Boden, den Militarismus erfolgreich zu bekämpfen,
dennt nur von diesem Standpunkt aus ist er unnöthig, überflüssig und schädlich.",Kapital,kapital,2171786,2172165,true,false,N/A,,,,No,No,,false,false,false
1899-00a:15161,1899-00a,15161,2219176,"Jahrgang, I. Band.",Band,band,2219176,2219194,true,false,N/A,,,,No,No,,false,false,false
1899-00a:15706,1899-00a,15706,2315116,"In einer unserer nächsten Nummern werden
wir das Versäumte nachholen, nachdem wir schon 1893 (Xl. Jahrgang, 2. Band).",Band,band,2315116,2315233,true,false,N/A,,,,No,No,,false,false,false
1899-00a:15849,1899-00a,15849,2336513,"auch hat Emil Kuh schon vor ein paar Jahrzehnten seine
Biographie in zwei dicken Bänden herausgegeben, die, von Bartels als „monu¬
mentales"" Werk geschätzt, wenigstens als Materialiensammlung werthvoll, wenn
auch sønst von durchaus subalternem Standpunkt aus geschrieben ist.",Band,band,2336513,2336788,true,false,N/A,,,,No,No,,false,false,false
1899-00a:15865,1899-00a,15865,2338788,"XVIII. Jahrgang, I. Band.",Band,band,2338788,2338813,true,false,N/A,,,,No,No,,false,false,false
1899-00a:15952,1899-00a,15952,2354711,"Deshalb brauchten sie nicht den Vorwurf zu verdienen, daß sie sich Illusionen
machten über die Harmonie zwischen Arbeit und Kapital.",Kapital,kapital,2354711,2354843,true,false,N/A,,,,No,No,,false,false,false
1899-00a:16540,1899-00a,16540,2418724,"der verhältnißmäßig sehr starke Hausfleiß in vielen Landes¬
theilen, der in Folge der großen Steuern entstandene hohe Zinsfuß, der die Anlegung,
der Kapitalien in wenig profitablen industriellen Unternehmungen hindert, die politische
Verwirrung, in der sich das Land seit Jahren befindet u. f. w.",Das Kapital | Kapital,der kapital | kapital,2418724,2419020,true,false,N/A,,,,No,No,,false,false,false
1899-00a:16553,1899-00a,16553,2419917,"3550000
Angelegtes Kapital (in Francs).",Kapital,kapital,2419917,2419956,true,false,N/A,,,,No,No,,false,false,false
1899-00a:16560,1899-00a,16560,2420102,"1887
58063.
93421
Angelegtes Kapital (in Francs).",Kapital,kapital,2420102,2420151,true,false,N/A,,,,No,No,,false,false,false
1899-00a:16568,1899-00a,16568,2420947,"10254000
4387000
Angelegtes Kapital (in Francs).",Kapital,kapital,2420947,2420995,true,false,N/A,,,,No,No,,false,false,false
1899-00a:16579,1899-00a,16579,2421322,Angelegtes Kapital (in Francs).,Kapital,kapital,2421322,2421353,true,false,N/A,,,,No,No,,false,false,false
1899-00a:16592,1899-00a,16592,2422280,"Die Zahl aller industriellen Arbeiter wird auf 7000 berechnet, das Kapital¬
das in privaten industriellen Unternehmungen eingelegt ist, auf 30 Millionen Francs,
Z. Balugdgitsch.",Das Kapital | Kapital,der kapital | kapital,2422280,2422457,true,false,N/A,,,,No,No,,false,false,false
1899-00a:16747,1899-00a,16747,2446164,"aauee
1899-1900
XVIII. Jahrgang, I. Band.",Band,band,2446164,2446205,true,false,N/A,,,,No,No,,false,false,false
1899-00a:17088,1899-00a,17088,2501510,"Gerade damals veröffentlichte auch die Reichstagsfraktion unserer Partei
ein Manifest, in dem es hieß:
„Wo solche Kundgebungen gegen die Angriffe auf die Freiheit und das Recht¬
des Volkes von bürgerlicher Seite ausgehen, unterstützt dieselben.",Manifest,manifest,2501510,2501754,false,true,N/A,,,,No,No,,false,false,false
1899-00a:17090,1899-00a,17090,2501845,Dieses Manifest wurde von der Fraktion einstimmig acceptirt.,Manifest,manifest,2501845,2501905,false,true,N/A,,,,No,No,,false,false,false
1899-00a:17343,1899-00a,17343,2541226,"8 Bände, Regensburg 1882.",Band,band,2541226,2541251,true,false,N/A,,,,No,No,,false,false,false
1899-00a:17477,1899-00a,17477,2563959,"Jahrgang, I. Band.",Band,band,2563959,2563977,true,false,N/A,,,,No,No,,false,false,false
1899-00a:17599,1899-00a,17599,2582747,"Bet Ibsen aber steht ge¬
rade — und dieser Gedanke zieht sich durch alle seine Dramen — die reine ,
Sinnenleidenschaft, die durch kein tieferes Band, durch keine Hingabe der Seele¬
und des Geistes geadelt ist, in schroffem Gegensatz zu dem, was ihm eine Ehe heißt:
Prof. Rubek: Was ich jetzt so lebhaft und so schmerzlich vermisse, das
Mensch, der mir wirklich innerlich nahe steht,
ist ein
Frau Maja (unterbricht ihn gespannt): Thu' ich das nicht, Rubeks
Prof. Rubek (abweisend): Versteh' mich nicht falsch.",Band,band,2582747,2583255,true,false,N/A,,,,No,No,,false,false,false
1899-00a:17685,1899-00a,17685,2598825,"Vielleicht in keinem anderen Industriezweig erweist sich das Kapital so brutal¬
und rücksichtslos gegen die Arbeiler, wie im Bergbau.",Das Kapital | Kapital,der kapital | kapital,2598825,2598958,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18288,1899-00a,18288,2684640,"1899-1900
XVIII. Jahrgang, I. Band,
Nr. 24.",Band,band,2684640,2684683,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18598,1899-00a,18598,2732420,"Er ist der Vertrauensmante,
des Kapitals, und zwar nicht blos der hohen Finanz, die heute bis weit in
die königliche Familie hinein ihre Vertreter hat, sondern auch der industriellen
Bourgevisie.",Das Kapital | Kapital,der kapital | kapital,2732420,2732615,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18599,1899-00a,18599,2732616,"Nicht blos das Kleinbürgerthum, auch das industrielle Kapital hat in den
letzten dreißig Jahren eite gewaltige Veränderung durchgemacht — aber nicht
im Sinne des soztalen oder natlonalen Friedens.",Kapital,kapital,2732616,2732812,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18601,1899-00a,18601,2733051,Das Kapital erhob sich noch eiumal von der Walstatt zu einer neuen¬,Das Kapital | Kapital,der kapital | kapital,2733051,2733118,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18606,1899-00a,18606,2733492,"Monopolisirung des
inneren Marktes durch Schutzzölle, Monopolisirung jedes Industriezweigs durch¬
den Unternehmerverband, das wurde jetzt die Losung des industriellen Kapitals.",Kapital,kapital,2733492,2733668,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18608,1899-00a,18608,2733853,"Je mehr die Unternehmerverbände sich entwickeln,
besto gewaltthätiger wird das Kapital — gegen seine Arbeiter, gegen die Konsu¬
menten und endlich auch gegen die Konkurrenten, die sich dem Monopol ent¬
gegenstellen.",Das Kapital | Kapital,der kapital | kapital,2733853,2734068,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18614,1899-00a,18614,2735229,"In den kapitalistischen Staaten wird das Gebiet
des oigenen Landes bald zu eng für das Ausdehnungsbedürfniß des aufgehäuften
Kapitals.",Kapital,kapital,2735229,2735363,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18618,1899-00a,18618,2735467,"751.
besten Profite erzielt das Kapital doch unter dem Schutze der eigenen Regierung.",Das Kapital | Kapital,der kapital | kapital,2735467,2735552,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18621,1899-00a,18621,2736348,"England ist in der Entwicklung dieses Geistes nicht vorangegangen, hat
sich thut, wie wir schon bemerkt, viel zögernder und widerstrebender ergeben, als
jede andere Nation, was aber auch wiederum nicht aus dem angeborenen Edel¬
muth und der angeborenen Milde des englischen Volkes zu erklären ist, fonde
aus einer Reihe historischer Momente, dem Fehlen eines großen Landheers mit
allgemeiner Wehrpflicht, der frühzeitigen Entwicklung des industriellen Kapitals,
die das englische Volk tiefer beeinflußte als jedes andere, und der größeren
Stärke seines Proletariats.",Kapital,kapital,2736348,2736914,true,false,N/A,,,,No,No,,false,false,false
1899-00a:18731,1899-00a,18731,2756142,"Herr Elster hat nicht minder unangenehme Erfahrungen mit einem angeblichen
Wydener Manifest von 1880 gemacht, wodurch er die Soztaldemokratie einer Politik des
gewaltsamen Umsturzes überführen wollte.",Manifest,manifest,2756142,2756342,false,true,N/A,,,,No,No,"MISC : ""Wydener Manifest""",false,false,true
1899-00a:18734,1899-00a,18734,2756530,"Das sogenannte „offizielle Wydener,
Manifest“ ist erstens nicht, was man nach dieser Bezeichnung annehmen müßte, eine Kund¬
gebung des Wydener Parteitags, der vielmehr nicht das Geringste damit zu thun hat;",Manifest,manifest,2756530,2756736,false,true,N/A,,,,No,No,,false,false,false
